locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
258638,Olfr1163,-,chr2,87910587,87911537,-
258634,Olfr1164,-,chr2,87933111,87934091,-
258642,Olfr1165,-,chr2,87941193,87942142,-
258644,Olfr1166,-,chr2,87963517,87965150,-
258291,Olfr1167,-,chr2,87989224,87990174,-
258524,Olfr1168,-,chr2,88025036,88025974,-
404482,Olfr1169-ps1,-,chr2,88037621,88037926,-
258525,Olfr1170,-,chr2,88064237,88065187,-
257896,Olfr1171-ps1,-,chr2,88093119,88093958,-
404483,Olfr1172-ps1,-,chr2,88103733,88104521,-
404329,Olfr1173,-,chr2,88114266,88115204,-
546769,Olfr1174,-,chr2,88135416,88155065,-
546770,Olfr1175,-,chr2,88160648,88165767,-
258767,Olfr1176,-,chr2,88179724,88180671,-
545443,Olfr1177,-,chr2,88182036,88185248,-
258203,Olfr1178,-,chr2,88231406,88232377,-
258919,Olfr1179,-,chr2,88242166,88243089,-
258920,Olfr1180,-,chr2,88251884,88252813,-
258060,Olfr1181,-,chr2,88263245,88264180,-
258167,Olfr1182,-,chr2,88286176,88287093,-
258522,Olfr1183,-,chr2,88301499,88302410,-
258820,Olfr1184,-,chr2,88326891,88327826,-
258059,Olfr1185-ps1,-,chr2,88339244,88339609,-
258523,Olfr1186,-,chr2,88365742,88366653,-
404484,Olfr1187-ps1,-,chr2,88380281,88380604,-
258921,Olfr1188,-,chr2,88399628,88400566,-
668528,LOC668528,-,chr2,88412125,88419970,-
258768,Olfr1189,-,chr2,88431963,88432883,-
257726,GA_x5J8B7W4NS2-37772-38277,-,chr2,88445369,88445874,-
404395,Olfr475-ps1,-,chr2,88463462,88464393,-
404399,Olfr526-ps1,-,chr2,88482926,88483861,-
257937,Olfr1192-ps1,-,chr2,88492311,88493237,-
329460,Olfr1193,-,chr2,88518014,88518970,-
258243,Olfr1194-ps1,-,chr2,88518614,88518967,-
258748,Olfr1195,-,chr2,88522961,88523887,-
258456,Olfr1196,-,chr2,88540540,88541484,-
433449,Olfr1197,-,chr2,88568810,88569754,-
404330,Olfr1198,-,chr2,88586117,88587043,-
258450,Olfr1199,-,chr2,88595898,88596830,-
257887,Olfr1200,-,chr2,88607460,88608470,-
258897,Olfr1201,-,chr2,88634541,88635464,-
258454,Olfr1202,-,chr2,88657330,88658259,-
258898,Olfr1203,-,chr2,88671276,88672199,-
258455,Olfr1204,-,chr2,88692109,88693038,-
258896,Olfr1206,-,chr2,88704764,88705687,-
258774,Olfr1208,-,chr2,88736826,88737752,-
258453,Olfr1209,-,chr2,88749616,88750548,-
258025,Olfr1211,-,chr2,88769535,88770470,-
258241,Olfr1212,-,chr2,88798625,88799560,-
258900,Olfr1213,-,chr2,88813111,88814046,-
258899,Olfr1214,-,chr2,88827422,88828357,-
258451,Olfr1215,-,chr2,88841505,88842443,-
258895,Olfr1216,-,chr2,88853284,88854219,-
258903,Olfr1217,-,chr2,88863244,88864158,-
258815,Olfr1218,-,chr2,88894646,88895581,-
258901,Olfr1219,-,chr2,88914311,88915246,-
258902,Olfr1220,-,chr2,88937147,88938082,-
258904,Olfr1221,-,chr2,88951732,88952667,-
258177,Olfr1222,-,chr2,88964951,88965886,-
258894,Olfr1223,-,chr2,88984243,88991493,-
258026,Olfr1224-ps1,-,chr2,88996398,88997330,-
258893,Olfr1225,-,chr2,89010432,89011367,-
435676,LOC435676,-,chr2,89021611,89022337,-
258969,Olfr1226,-,chr2,89033257,89034189,-
100042983,LOC100042983,-,chr2,89036977,89039986,-
257863,GA_x5J8B7TTH1T-1160-261,-,chr2,89050950,89051849,-
404489,Olfr1227-ps1,-,chr2,89083003,89083722,-
258973,Olfr1228,-,chr2,89088878,89089849,-
257921,Olfr1229,-,chr2,89122353,89123288,-
258785,Olfr1230,-,chr2,89136508,89137425,-
258446,Olfr1231,-,chr2,89142806,89143747,-
258320,Olfr1232,-,chr2,89165400,89166335,-
258974,Olfr1233,-,chr2,89179540,89180457,-
258975,Olfr1234,-,chr2,89202640,89203584,-
404490,Olfr1235-ps1,-,chr2,89229965,89230387,-
257785,GA_x5J8B7W62NC-668773-668438,-,chr2,89240102,89240437,-
404492,Olfr1237-ps1,-,chr2,89242351,89242533,-
258786,Olfr1238,-,chr2,89246287,89247234,-
258972,Olfr1239,-,chr2,89257651,89258568,-
258804,Olfr1240,-,chr2,89279490,89280434,-
258447,Olfr1241,-,chr2,89322346,89323290,-
258970,Olfr1242,-,chr2,89333547,89334467,-
258971,Olfr1243,-,chr2,89367648,89368565,-
404493,Olfr1244-ps1,-,chr2,89377599,89378322,-
258784,Olfr1245,-,chr2,89414958,89415881,-
258788,Olfr1246,-,chr2,89430326,89431270,-
258968,Olfr1247,-,chr2,89449313,89450257,-
258787,Olfr1248,-,chr2,89457424,89458347,-
257984,Olfr1249,-,chr2,89470097,89471053,-
258024,Olfr1541-ps1,-,chr2,89470698,89471053,-
258967,Olfr1250,-,chr2,89496652,89497596,-
259145,Olfr1251,-,chr2,89507085,89508041,-
257743,GA_x5J8B7TT7VM-20-924,-,chr2,89507137,89508041,-
404331,Olfr1252,-,chr2,89561322,89562266,-
257782,GA_x5J8B7W62NC-992588-991951,-,chr2,89561322,89561958,-
258370,Olfr1253-ps1,-,chr2,89592027,89592983,-
258468,Olfr1254,-,chr2,89628563,89629507,-
258979,Olfr1255,-,chr2,89656485,89657417,-
258985,Olfr1256,-,chr2,89675180,89676100,-
18347,Olfr48,-,chr2,89684223,89685128,-
258984,Olfr1257,-,chr2,89720985,89721914,-
258980,Olfr1258,-,chr2,89769968,89770903,-
258338,Olfr1259,-,chr2,89783341,89784270,-
258983,Olfr1260,-,chr2,89817937,89818869,-
258466,Olfr1261,-,chr2,89833552,89834472,-
258976,Olfr1262,-,chr2,89842565,89843479,-
258790,Olfr1263,-,chr2,89855089,89856009,-
258206,Olfr1264,-,chr2,89861295,89862221,-
258340,Olfr1265,-,chr2,89877078,89878007,-
57272,Olfr140,-,chr2,89891571,89892479,-
404494,Olfr1266-ps1,-,chr2,89905996,89906160,-
258204,Olfr1267-ps1,-,chr2,89925690,89926616,-
258981,Olfr1268-ps1,-,chr2,89950616,89951544,-
258339,Olfr1269,-,chr2,89958824,89959753,-
18331,Olfr32,-,chr2,89978368,89979294,-
100043090,LOC100043090,-,chr2,89988574,89989135,-
258987,Olfr1270,-,chr2,89989247,89990161,-
627525,LOC627525,-,chr2,90013958,90029346,-
100043096,LOC100043096,-,chr2,90034640,90035331,-
257665,Olfr1506,-,chr2,90061724,90062653,-
406186,Olfr142,-,chr2,90092226,90093143,-
258789,Olfr1271,-,chr2,90105668,90106585,-
258982,Olfr1272,-,chr2,90121804,90122730,-
258977,Olfr1273,-,chr2,90136093,90137016,-
100042690,LOC100042690,-,chr2,90143347,90166782,-
100043113,LOC100043113,-,chr2,90191676,90192367,-
668629,LOC668629,-,chr2,90197661,90223471,-
257663,GA_x5J8B7W2BV0-3116-4045,-,chr2,90240820,90241749,-
19271,Ptprj,-,chr2,90273046,90420754,-
71158,4933423P22Rik,-,chr2,90319395,90321297,-
59015,Nup160,-,chr2,90517372,90576485,-
55935,Fnbp4,-,chr2,90585527,90621178,-
19949,Rpl30-ps3,-,chr2,90587723,90588207,-
271813,Agbl2,-,chr2,90622884,90674594,-
56428,Mtch2,-,chr2,90687312,90706791,-
67445,C1qtnf4,-,chr2,90726015,90730676,-
68349,Ndufs3,-,chr2,90734793,90744878,-
67136,Kbtbd4,-,chr2,90744943,90750717,-
66461,Ptpmt1,-,chr2,90750870,90758207,-
13046,Cugbp1,-,chr2,90780615,90857212,-
279067,LOC279067,-,chr2,90870893,90871279,-
19400,Rapsn,-,chr2,90875796,90885886,-
19182,Psmc3,-,chr2,90894239,90899585,-
68427,Slc39a13,-,chr2,90901948,90910378,-
20375,Sfpi1,-,chr2,90936954,90955913,-
17868,Mybpc3,-,chr2,90958301,90976673,-
228355,Madd,-,chr2,90977517,91023135,-
22259,Nr1h3,-,chr2,91024219,91035192,-
11432,Acp2,-,chr2,91043087,91052300,-
107986,Ddb2,-,chr2,91052013,91077135,-
80708,Pacsin3,-,chr2,91092758,91104835,-
77038,Zfp289,-,chr2,91105463,91117088,-
228356,1110051M20Rik,-,chr2,91117985,91284799,-
228357,Lrp4,-,chr2,91297858,91353936,-
619941,LOC619941,-,chr2,91363730,91364041,-
75786,Ckap5,-,chr2,91386498,91460822,-
14061,F2,-,chr2,91465477,91476571,-
381410,Zfp408,-,chr2,91483845,91489948,-
228359,Arhgap1,-,chr2,91493365,91512475,-
51897,D2Ertd391e,-,chr2,91514782,91550733,-
100043179,LOC100043179,-,chr2,91550013,91550722,-
241547,D230010M03Rik,-,chr2,91551074,91555587,-
228361,D030051N19Rik,-,chr2,91570295,91759006,-
12672,Chrm4,-,chr2,91767406,91768845,-
17242,Mdk,-,chr2,91769978,91772439,-
104418,Dgkz,-,chr2,91772983,91803756,-
26427,Creb3l1,-,chr2,91822485,91864327,-
192285,Phf21a,-,chr2,92054206,92201067,-
228366,Gyltl1b,-,chr2,92205209,92211168,-
18633,Pex16,-,chr2,92215655,92221374,-
75641,1700029I15Rik,-,chr2,92223075,92223758,-
19099,Mapk8ip1,-,chr2,92223837,92241420,-
12953,Cry2,-,chr2,92243803,92274185,-
228368,Slc35c1,-,chr2,92292921,92300675,-
100042775,LOC100042775,-,chr2,92299287,92301092,-
100043205,LOC100043205,-,chr2,92400574,92401875,-
76969,Chst1,-,chr2,92451934,92455407,-
80976,Syt13,-,chr2,92755258,92796208,-
100042784,LOC100042784,-,chr2,92812175,92886301,-
277414,Trp53i11,-,chr2,93027741,93041914,-
399569,C230071H18Rik,-,chr2,93031208,93033565,-
241556,Tspan18,-,chr2,93041917,93174607,-
100042789,LOC100042789,-,chr2,93151420,93174812,-
639658,LOC639658,-,chr2,93243704,93256235,-
12521,Cd82,-,chr2,93259269,93302653,-
11695,Alx4,-,chr2,93482591,93518093,-
14043,Ext2,-,chr2,93535790,93662702,-
329470,2610203E10Rik,-,chr2,93675610,93689933,-
381411,Gm1967,-,chr2,93695520,93709260,-
383783,Gm1335,-,chr2,93780456,93781035,-
620695,LOC620695,-,chr2,93795967,93797284,-
69113,Alkbh3,-,chr2,93820791,93850887,-
56348,Hsd17b12,-,chr2,93872854,93998066,-
723953,Mirn129-2,-,chr2,94081520,94081609,-
414123,E530001K10Rik,-,chr2,94092031,94112239,-
735259,Mirn670,-,chr2,94101456,94101555,-
74569,Ttc17,-,chr2,94140923,94246846,-
620661,Itpa-ps1,-,chr2,94224659,94225255,-
11800,Api5,-,chr2,94251884,94278304,-
100043259,LOC100043259,-,chr2,94569171,94570822,-
100042843,LOC100042843,-,chr2,95506357,95518349,-
100043267,LOC100043267,-,chr2,97026436,97028454,-
241568,Lrrc4c,-,chr2,97307814,97471821,-
621146,LOC621146,-,chr2,97787999,97789916,-
664974,LOC664974,-,chr2,97840706,97843430,-
100042886,LOC100042886,-,chr2,98434878,98441517,-
621386,LOC621386,-,chr2,99383485,99396042,-
668702,LOC668702,-,chr2,99855274,99899445,-
100042907,LOC100042907,-,chr2,100176345,100176952,-
241572,LOC241572,-,chr2,100300293,100301850,-
668705,LOC668705,-,chr2,100466802,100468359,-
68170,B230118H07Rik,-,chr2,101400938,101469143,-
19374,Rag2,-,chr2,101464905,101472685,-
19373,Rag1,-,chr2,101478409,101489689,-
100042930,LOC100042930,-,chr2,101518335,101519265,-
22034,Traf6,-,chr2,101518597,101541133,-
72446,2600010E01Rik,-,chr2,101555269,101637862,-
100043302,LOC100043302,-,chr2,101672228,101723184,-
76501,Commd9,-,chr2,101726419,101741796,-
241576,Ldlrad3,-,chr2,101790358,102026534,-
674202,LOC674202,-,chr2,102014417,102015056,-
80985,Trim44,-,chr2,102140276,102241057,-
14221,Fjx1,-,chr2,102289523,102291949,-
210622,E430002G05Rik,-,chr2,102390207,102483194,-
20511,Slc1a2,-,chr2,102498840,102621900,-
12505,Cd44,-,chr2,102651298,102741822,-
27402,Pdhx,-,chr2,102861234,102913668,-
56369,Apip,-,chr2,102913832,102932778,-
13661,Ehf,-,chr2,103103590,103143353,-
13711,Elf5,-,chr2,103264234,103291142,-
12359,Cat,-,chr2,103294160,103325277,-
99382,Abtb2,-,chr2,103406467,103558580,-
98956,Nat10,-,chr2,103561416,103601407,-
53872,Caprin1,-,chr2,103605176,103637754,-
433458,LOC433458,-,chr2,103658636,103659822,-
100042961,LOC100042961,-,chr2,103677258,103679139,-
100042965,LOC100042965,-,chr2,103683548,103712698,-
16909,Lmo2,-,chr2,103810380,103822031,-
57443,Fbxo3,-,chr2,103867956,103903394,-
333883,Cd59b,-,chr2,103911167,103925114,-
12509,Cd59a,-,chr2,103936010,103955506,-
68243,A930018P22Rik,-,chr2,103962926,103964903,-
241589,D430041D05Rik,-,chr2,103983230,104250491,-
100043349,LOC100043349,-,chr2,104131648,104151079,-
15259,Hipk3,-,chr2,104269921,104334401,-
383735,LOC383735,-,chr2,104377594,104378616,-
668733,LOC668733,-,chr2,104396815,104398718,-
228410,Cstf3,-,chr2,104430680,104505582,-
320554,Tcp11l1,-,chr2,104520137,104552319,-
622282,EG622282,-,chr2,104551766,104552931,-
241593,OTTMUSG00000014964,-,chr2,104554083,104556447,-
211896,Depdc7,-,chr2,104561941,104582958,-
99003,Qser1,-,chr2,104594950,104629781,-
100042995,LOC100042995,-,chr2,104629833,104656917,-
71928,2310047K21Rik,-,chr2,104656991,104659148,-
668744,LOC668744,-,chr2,104660315,104662334,-
228413,Prrg4,-,chr2,104670898,104689831,-
211936,Ccdc73,-,chr2,104792061,104839894,-
98221,Ga17,-,chr2,104839813,104857184,-
78320,2210415I11Rik,-,chr2,104857125,104858164,-
622356,LOC622356,-,chr2,104872023,104931454,-
22431,Wt1,-,chr2,104966686,105013771,-
74088,0610012H03Rik,-,chr2,105064501,105219950,-
19672,Rcn1,-,chr2,105226105,105239476,-
402728,Pax6os1,-,chr2,105376237,105510487,-
100043391,LOC100043391,-,chr2,105377748,105395044,-
18508,Pax6,-,chr2,105516602,105537226,-
77766,Elp4,-,chr2,105540266,105744657,-
100043394,LOC100043394,-,chr2,105549156,105550255,-
66541,Immp1l,-,chr2,105744795,105805715,-
100043402,LOC100043402,-,chr2,105786254,105791147,-
99349,Dph4,-,chr2,105806874,105843706,-
668765,LOC668765,-,chr2,105851661,105909545,-
329482,Dcdc5,-,chr2,106034936,106244223,-
329483,9330126M15,-,chr2,106307262,106363260,-
320230,C130023O10Rik,-,chr2,106658215,106659689,-
677260,LOC677260,-,chr2,106766722,106770957,-
212772,2700007P21Rik,-,chr2,106802686,106814554,-
383739,LOC383739,-,chr2,106851095,106851958,-
14308,Fshb,-,chr2,106896297,106899808,-
16492,Kcna4,-,chr2,107130811,107138661,-
100043078,LOC100043078,-,chr2,108286583,108382726,-
668790,LOC668790,-,chr2,108412747,108413688,-
623003,LOC623003,-,chr2,108573364,108583168,-
100043423,LOC100043423,-,chr2,108715028,108715478,-
623031,LOC623031,-,chr2,108788926,108790904,-
76894,Mett5d1,-,chr2,108932457,109118447,-
228421,Kif18a,-,chr2,109120895,109181904,-
12064,Bdnf,-,chr2,109514857,109567200,-
100043427,LOC100043427,-,chr2,109632082,109632779,-
22343,Lin7c,-,chr2,109731035,109741094,-
107515,Lgr4,-,chr2,109757804,109854414,-
68201,Ccdc34,-,chr2,109857996,109884805,-
668797,LOC668797,-,chr2,110049329,110050323,-
170442,Bbox1,-,chr2,110105240,110145882,-
67606,1110018M03Rik,-,chr2,110201082,110203150,-
668799,LOC668799,-,chr2,110258279,110259783,-
241612,Slc5a12,-,chr2,110437456,110487926,-
269328,Muc15,-,chr2,110561765,110578120,-
668802,LOC668802,-,chr2,110790263,110946133,-
623270,LOC623270,-,chr2,110974271,110995335,-
623301,LOC623301,-,chr2,111022700,111027635,-
67575,4930430A15Rik,-,chr2,111033411,111069755,-
257980,Olfr1275,-,chr2,111071010,111071948,-
258390,Olfr1276,-,chr2,111097274,111098212,-
258391,Olfr1277,-,chr2,111109611,111110522,-
258389,Olfr1278,-,chr2,111132427,111133368,-
258388,Olfr1279,-,chr2,111146358,111147299,-
258910,Olfr1280,-,chr2,111155638,111156555,-
257979,Olfr1281,-,chr2,111168578,111169495,-
258909,Olfr1282,-,chr2,111175316,111176233,-
228443,Olfr1283,-,chr2,111208791,111209708,-
258379,Olfr1284,-,chr2,111219159,111220094,-
100043465,LOC100043465,-,chr2,111246681,111248387,-
545447,Olfr1285,-,chr2,111248550,111255439,-
277562,Olfr1286,-,chr2,111260189,111261106,-
257935,Olfr1287,-,chr2,111289299,111290216,-
258395,Olfr1288,-,chr2,111318943,111319881,-
258399,Olfr1289,-,chr2,111323589,111324485,-
257662,Olfr1290,-,chr2,111329375,111330292,-
257819,Olfr1291,-,chr2,111339926,111340391,-
404495,Olfr1292-ps1,-,chr2,111348730,111349668,-
623583,Olfr1293,-,chr2,111366877,111374674,-
258887,Olfr1294,-,chr2,111377506,111378444,-
258398,Olfr1295,-,chr2,111404661,111405599,-
668822,LOC668822,-,chr2,111433371,111434168,-
258890,Olfr1297,-,chr2,111461291,111462229,-
258888,Olfr1298,-,chr2,111485214,111486152,-
258886,Olfr1299,-,chr2,111501610,111505323,-
258199,Olfr1300-ps1,-,chr2,111531677,111532610,-
258889,Olfr1301,-,chr2,111594408,111595346,-
258891,Olfr1302,-,chr2,111620470,111621417,-
258397,Olfr1303,-,chr2,111653943,111654881,-
404362,Olfr249-ps1,-,chr2,111663397,111663549,-
668825,LOC668825,-,chr2,111664933,111691995,-
258396,Olfr1305,-,chr2,111713072,111714010,-
258023,Olfr1306,-,chr2,111752147,111753085,-
668827,LOC668827,-,chr2,111766586,111774572,-
257956,Olfr1307,-,chr2,111784673,111785611,-
258258,Olfr1308,-,chr2,111800266,111801228,-
258439,Olfr1309,-,chr2,111823291,111824253,-
433463,LOC433463,-,chr2,111840260,111841717,-
258441,Olfr1310,-,chr2,111848403,111849341,-
258271,Olfr1311,-,chr2,111861071,111862009,-
258359,Olfr1312,-,chr2,111882234,111883187,-
258257,Olfr1313,-,chr2,111911803,111912738,-
258442,Olfr1314,-,chr2,111931918,111932856,-
404497,Olfr1315-ps1,-,chr2,111950469,111950972,-
258737,Olfr1316,-,chr2,111970028,111970972,-
258440,Olfr1317,-,chr2,111982104,111983054,-
258022,Olfr1318,-,chr2,111996110,111997072,-
257838,GA_x5J8B7W3P0G-705890-705633,-,chr2,112007882,112008139,-
100043187,LOC100043187,-,chr2,112050416,112052133,-
99010,Agpat7,-,chr2,112079998,112087268,-
213765,Nut,-,chr2,112088105,112099448,-
66181,Nola3,-,chr2,112102126,112103057,-
107723,Slc12a6,-,chr2,112106976,112203313,-
68032,Tmem85,-,chr2,112203176,112208184,-
668839,EG668839,-,chr2,112219219,112221966,-
72425,2410042D21Rik,-,chr2,112219368,112254394,-
73024,2900064A13Rik,-,chr2,112295182,112307593,-
213788,Chrm5,-,chr2,112319328,112320926,-
74268,Aven,-,chr2,112333121,112471227,-
20192,Ryr3,-,chr2,112471537,112870488,-
75275,4930563P21Rik,-,chr2,113125889,113137345,-
14260,Fmn1,-,chr2,113167893,113556924,-
23892,Grem1,-,chr2,113588832,113598803,-
100043520,LOC100043520,-,chr2,113595659,113598805,-
20394,Scg5,-,chr2,113616470,113669248,-
228482,Arhgap11a,-,chr2,113671649,113688818,-
100043526,LOC100043526,-,chr2,113671652,113673136,-
14617,Gja9,-,chr2,113835337,113839355,-
320846,A530058N18Rik,-,chr2,113839087,113858028,-
11464,Actc1,-,chr2,113873025,113878547,-
11834,Aqr,-,chr2,113926908,114001055,-
100093677,Trnad-guc,-,chr2,113929103,113929174,-
228491,Zfp770,-,chr2,114019199,114027168,-
66632,Atpbd4,-,chr2,114342154,114480664,-
100043219,LOC100043219,-,chr2,114531521,114534629,-
100043222,LOC100043222,-,chr2,114630072,114766408,-
100043232,LOC100043232,-,chr2,115321270,115338651,-
100043236,LOC100043236,-,chr2,115386354,115407508,-
399568,BC052040,-,chr2,115407512,115604504,-
17536,Mrg1,-,chr2,115688805,115890848,-
654793,G630016G05Rik,-,chr2,115892222,115908709,-
69974,2810405F15Rik,-,chr2,115900908,115901832,-
433464,LOC433464,-,chr2,116351206,116359270,-
67356,Tmco5,-,chr2,116704444,116718230,-
100043557,LOC100043557,-,chr2,116798319,116802164,-
241621,LOC241621,-,chr2,116881278,116881797,-
114715,Spred1,-,chr2,116947186,117005073,-
732489,Mirn674,-,chr2,117010862,117010961,-
624574,LOC624574,-,chr2,117066619,117067177,-
68215,2610510H03Rik,-,chr2,117075475,117097276,-
19419,Rasgrp1,-,chr2,117105729,117168613,-
21825,Thbs1,-,chr2,117937658,117952869,-
71313,Fsip1,-,chr2,118030624,118082690,-
381413,Gpr176,-,chr2,118102846,118199047,-
73358,1700054M17Rik,-,chr2,118130650,118133902,-
27103,Eif2ak4,-,chr2,118214353,118300969,-
20813,Srp14,-,chr2,118301579,118305432,-
668859,LOC668859,-,chr2,118309036,118309956,-
171543,Bmf,-,chr2,118354493,118375414,-
640461,LOC640461,-,chr2,118418997,118420394,-
12236,Bub1b,-,chr2,118423992,118467327,-
214230,Pak6,-,chr2,118489039,118522972,-
383787,Gm1337,-,chr2,118524839,118529699,-
18796,Plcb2,-,chr2,118533253,118554174,-
100043272,LOC100043272,-,chr2,118571503,118572309,-
214239,A430105I19Rik,-,chr2,118579894,118587402,-
214240,Disp2,-,chr2,118605654,118620911,-
51944,D2Ertd750e,-,chr2,118639739,118660375,-
56357,Ivd,-,chr2,118687736,118707093,-
228536,Bahd1,-,chr2,118727351,118750260,-
72136,Chst14,-,chr2,118752260,118754321,-
677379,LOC677379,-,chr2,118833878,118834397,-
269336,Ccdc32,-,chr2,118843897,118855093,-
271842,Rpusd2,-,chr2,118860526,118865505,-
100093690,Trnas-gcu,-,chr2,118872486,118872567,-
76464,Casc5,-,chr2,118872855,118929857,-
19361,Rad51,-,chr2,118938553,118961806,-
67809,1200015F23Rik,-,chr2,118962737,118982691,-
320415,Gchfr,-,chr2,118993524,118998125,-
69408,Dnajc17,-,chr2,118998236,119034510,-
623781,OTTMUSG00000015762,-,chr2,119000245,119003300,-
545640,LOC545640,-,chr2,119013229,119014053,-
72008,Zfyve19,-,chr2,119034693,119042785,-
72112,Ppp1r14d,-,chr2,119043859,119055588,-
20732,Spint1,-,chr2,119063096,119075250,-
228543,Rhov,-,chr2,119094937,119096956,-
228545,Vps18,-,chr2,119114493,119124189,-
100043609,LOC100043609,-,chr2,119147079,119151300,-
54485,Dll4,-,chr2,119151565,119161392,-
69065,Chac1,-,chr2,119176992,119180117,-
68142,Inoc1,-,chr2,119198778,119303365,-
100043612,LOC100043612,-,chr2,119303591,119304425,-
241624,Exdl1,-,chr2,119345140,119373363,-
56398,1500003O03Rik,-,chr2,119373443,119412760,-
100043307,LOC100043307,-,chr2,119412056,119422393,-
70645,Oip5,-,chr2,119435268,119444241,-
108907,Nusap1,-,chr2,119444034,119475896,-
69702,Ndufaf1,-,chr2,119481187,119488534,-
625328,LOC625328,-,chr2,119490822,119507312,-
100043622,LOC100043622,-,chr2,119494895,119495796,-
76246,Rtf1,-,chr2,119500810,119561163,-
228550,Itpka,-,chr2,119568073,119576989,-
17005,Ltk,-,chr2,119577062,119586167,-
68925,Rpap1,-,chr2,119589700,119613233,-
22174,Tyro3,-,chr2,119625250,119643840,-
70715,6330405D24Rik,-,chr2,119696095,119700366,-
625403,LOC625403,-,chr2,119702665,119705532,-
29808,Mga,-,chr2,119722964,119795317,-
26390,Mapkbp1,-,chr2,119798435,119853132,-
211429,Pla2g4b,-,chr2,119860328,119867351,-
640524,Spnb5,-,chr2,119867830,119911660,-
98878,Ehd4,-,chr2,119915223,119980311,-
329502,Pla2g4e,-,chr2,119992148,120071071,-
100043635,LOC100043635,-,chr2,120070653,120071334,-
78390,Pla2g4d,-,chr2,120091605,120114805,-
271844,Pla2g4f,-,chr2,120125702,120139901,-
269338,Vps39,-,chr2,120143273,120178846,-
211499,Tmem87a,-,chr2,120181048,120229825,-
76051,Ganc,-,chr2,120229632,120286602,-
12335,Capn3,-,chr2,120289609,120330235,-
20402,Zfp106,-,chr2,120332566,120389567,-
20619,Snap23,-,chr2,120393407,120426458,-
66606,Lrrc57,-,chr2,120429974,120435010,-
66296,Cep27,-,chr2,120435172,120446556,-
668880,Stard9,-,chr2,120454960,120541822,-
68968,Cdan1,-,chr2,120541890,120557253,-
140810,Ttbk2,-,chr2,120558552,120676320,-
22222,Ubr1,-,chr2,120687382,120796451,-
96957,Tmem62,-,chr2,120802798,120833579,-
19853,Rnu3b-ps2,-,chr2,120829825,120830044,-
17151,Ccndbp1,-,chr2,120834144,120842648,-
13828,Epb4.2,-,chr2,120843953,120862491,-
74176,Tgm5,-,chr2,120871847,120911495,-
640543,LOC640543,-,chr2,120919325,120942132,-
329504,Lcmt2,-,chr2,120954043,120966774,-
75894,Adal,-,chr2,120967877,120982414,-
99334,Zscan29,-,chr2,120985990,120996885,-
51885,D2Ertd435e,-,chr2,120996942,121022854,-
27223,Trp53bp1,-,chr2,121023987,121096856,-
17754,Mtap1a,-,chr2,121115336,121136568,-
327655,Hisppd2a,-,chr2,121136299,121176753,-
12716,Ckmt1,-,chr2,121184377,121189473,-
140476,Strc,-,chr2,121189463,121206676,-
212670,Catsper2,-,chr2,121218367,121239528,-
14827,Pdia3,-,chr2,121239638,121264423,-
269344,Ell3,-,chr2,121264763,121268337,-
378702,Serf2,-,chr2,121274964,121279162,-
574418,LOC574418,-,chr2,121276913,121282500,-
67693,2310003F16Rik,-,chr2,121282837,121284175,-
100034361,Mfap1b,-,chr2,121287400,121299759,-
100008564,Wdr76p,-,chr2,121299829,121317250,-
67532,Mfap1a,-,chr2,121318417,121332392,-
241627,Wdr76,-,chr2,121332459,121370596,-
228564,Frmd5,-,chr2,121371265,121632793,-
319996,Casc4,-,chr2,121692866,121761595,-
17147,Mageb3,-,chr2,121779507,121781828,-
329506,Ctdspl2,-,chr2,121782189,121839322,-
78655,Eif3s1,-,chr2,121854282,121882334,-
67578,4930424G05Rik,-,chr2,121945844,122011925,-
12010,B2m,-,chr2,121973423,121978818,-
70928,Trim69,-,chr2,121986436,122004763,-
74401,4933406J08Rik,-,chr2,122012008,122032129,-
433468,LOC433468,-,chr2,122040356,122041109,-
670832,LOC670832,-,chr2,122045642,122046157,-
20322,Sord,-,chr2,122060575,122091073,-
214593,Duox2,-,chr2,122106173,122123901,-
66811,Duoxa2,-,chr2,122124636,122128621,-
213696,Duoxa1,-,chr2,122129285,122139466,-
99439,Duox1,-,chr2,122141439,122173708,-
435684,Shf,-,chr2,122174628,122194654,-
100093669,Trnah-gug,-,chr2,122201230,122201301,-
100093669,Trnah-gug,-,chr2,122203099,122203170,-
100093669,Trnah-gug,-,chr2,122203704,122203775,-
269346,Slc28a2,-,chr2,122252213,122286866,-
81913,Bambi-ps1,-,chr2,122292311,122309739,-
381417,Rp23-357i14.1,-,chr2,122311623,122353778,-
67092,Gatm,-,chr2,122420208,122436994,-
214616,Spata5l1,-,chr2,122456364,122463552,-
433470,AA467197,-,chr2,122463623,122466814,-
22785,Slc30a4,-,chr2,122506975,122528399,-
18457,Pldn,-,chr2,122564241,122575223,-
59010,Sqrdl,-,chr2,122607735,122635289,-
74702,4930517E11Rik,-,chr2,123949372,123988148,-
100043360,LOC100043360,-,chr2,124129252,124132414,-
214968,Sema6d,-,chr2,124436032,124493506,-
100043367,LOC100043367,-,chr2,124534391,124536910,-
100043369,LOC100043369,-,chr2,124554535,124570547,-
317750,Slc24a5,-,chr2,124893863,124914413,-
17876,Myef2,-,chr2,124914610,124942611,-
100043375,LOC100043375,-,chr2,124950092,124956481,-
