Hybridization REF	TCGA-AA-3841-01A-01R-0905-07	TCGA-AA-3866-01A-01R-1022-07	TCGA-AA-3870-01A-01R-1022-07	TCGA-AA-3939-01A-01R-1022-07	TCGA-AA-3941-01A-01R-1022-07	TCGA-AA-3968-01A-01R-1022-07	TCGA-AA-3970-01A-01R-1022-07	TCGA-AA-3977-01A-01R-1022-07	TCGA-AA-3979-01A-01R-1022-07	TCGA-AA-3980-01A-02R-1022-07
GSDMC|56169	0.481716962369406	0.231460547273983	0.201315891067434	0.0866629417798042	0.106649676330904	0.149840979580328	0.177941456855166	0.171447251919464	0.163331386112086	0.233303136294038
GSDMD|79792	108.714538771101	53.8420161858252	59.8462353522316	31.6780386923519	41.0807986344489	23.906458405051	80.5931639486219	30.0137888882926	98.0051515491478	56.6783499595999
GSG1L|146395	0.066511743180103	0.0980941580703365	0.834318434828687	0.0593301625126958	0.0782284771324935	0.0146546238086906	0.0870144174673146	0.301819367205881	0.0147452320740506	0.0456346415426885
GSG1|83445	0	0	0	0	0	0	0	0	0	0
GSG2|83903	2.01973834925765	1.64476933327946	2.75191697499903	1.085930761414	1.90042897947427	3.82832006266945	1.24515547031776	3.89806724213214	1.69291290490225	1.8223835973372
GSK3A|2931	44.5675388689969	21.1344755327613	26.8336810804508	23.9903900737018	8.85365013306473	27.0795399436963	24.9237610864074	29.4311251137864	15.5652412392014	17.0872277490555
GSK3B|2932	4.03565509236341	12.8096729850316	5.33714460670093	6.58824630939076	6.12180227993696	6.50784682201867	8.3561508777897	7.08013804870703	11.9693564080171	6.75017712505936
GSN|2934	199.255224060146	75.706978618539	159.676842041736	33.6016864434844	85.2601607008577	90.5602670377118	56.0788946555706	38.9109921003332	20.2600347538785	60.241077031487
GSPT1|2935	10.3858439577048	43.4415069838537	16.9557435094584	24.9234524118518	24.5273406947944	23.6967945217162	23.9374598773597	33.2578283233357	27.1653850210787	30.5232320957244
GSPT2|23708	3.08324565372585	11.5535183287481	0.718418787494418	4.32584255964362	3.46122900001911	5.85170401468562	4.20141305754746	8.17971022527684	0.0541414675129244	2.90439140840578
GSR|2936	44.2354696086359	22.8684282722647	42.8083179262696	49.473269487167	60.9045560770283	26.880033166151	39.1716903792054	53.256828560736	34.20597241684	24.2710725993392
GSS|2937	137.181251129854	73.2524668490429	26.6792232965919	29.2583001299268	70.7751567006061	58.9585075310281	70.5123328541875	28.5901950326755	48.9048911963712	51.0370460637313
GSTA1|2938	0	0.743086310272628	0.700168307265587	2.47310861024708	0.0285325495748138	0.080175492796606	2.95154813456411	0.629049411095463	0.349575247235192	0.249667266935352
GSTA2|2939	0	0.239438922198958	0.130159493017321	0.388484144192978	0.0275814645889867	0.0516686509133683	0.153395870792758	0	0.0519881136913876	0
GSTA3|2940	0	0	0	0	0.0423836242810972	0	0	0	0	0
GSTA4|2941	2.2216195174177	4.03265553177192	1.53451191767789	6.95182152766383	5.4001604353174	3.42644737636021	5.90977775896311	5.76076829108477	5.88286549665702	10.5853081010602
GSTA5|221357	0	0	0	0	0	0	0	0	0	0
GSTCD|79807	2.07108922301323	7.02652538041801	2.9924518955384	8.09365240741374	4.62440630585441	6.93905152920656	5.2297956696447	13.4687121571935	5.94705151011761	12.1649922109456
GSTK1|373156	91.9707756758669	133.312224528927	102.590711169383	149.55375253919	281.948339284233	127.715962406727	73.906130547951	116.605397358599	135.203087825791	137.947246620335
GSTM1|2944	23.6636139506764	4.81780134363964	1.76070296008885	2.64060551157745	1.56462126395706	1.49369372640465	0.870172939769829	2.37704428980619	9.75486060536582	2.86688635406169
GSTM2P1|442245	0.136363723682907	0.185644274480249	0.0908249501935841	0.034754257562503	0.0641542436254845	0.12018082679409	0.0356797443958486	0.176798909373967	0.181385841601669	0.187122133691341
GSTM2|2946	12.5215515786678	2.68260273945129	1.9805936187469	1.50662120023559	3.36264022447396	1.61033962013331	2.08107064708842	1.48642046029224	3.5741828162829	1.74528207679592
GSTM3|2947	1.35631580757678	4.88058996191276	6.17516990421745	1.08084797309601	3.29833737484293	1.14484771809033	2.89903427990461	1.78326424019262	25.3593167560428	1.86991257517855
GSTM4|2948	21.3777805610636	14.0680023983463	14.1235164545258	4.93443174387049	8.7562421758454	11.5787022925445	14.0516557024634	9.86150878719575	22.1508848968621	17.3691743269352
GSTM5|2949	0.285271630392275	0.553127447617789	0.310917180371133	0.1321919649244	0.146410991651994	0.411409901374541	0.17642581386084	0.0448317162956776	0.218475517992627	0.29655889988225
GSTO1|9446	48.2079295282278	105.618833524837	112.57597956466	265.82580578803	86.7261416435644	78.7383327651564	120.008572811888	136.561365239081	153.820568920684	73.1603102209591
GSTO2|119391	23.4339138533249	15.1211059116391	1.27907236196498	32.4616653407994	48.3846593894446	19.1433911050053	4.11483651792566	13.7949987386277	23.5421425903092	15.9180883497038
GSTP1|2950	1077.32423338871	363.460040304452	1075.87270402903	698.084541577021	670.548136004813	452.562802440282	404.584849973734	381.627985430313	916.198975441531	581.89456300584
GSTT1|2952	131.179407724597	8.81511587553616	35.374810504683	40.6086193127801	23.2357021196	14.2088790011763	0.411549897248864	18.217714177972	29.0467735215966	30.5049646401156
GSTT2|2953	3.00869418369995	0.666791935237604	1.9884039728939	0.285324284509518	0.822955091714793	6.87576133944805	3.36860660923555	1.8143468547871	0.124094593259732	0.192028591084695
GSTTP1|25774	0	0	0	0	0	0	0	0	0	0
GSTTP2|653399	0	0	0.0166000512833684	0.0190560784219521	0	0.115318438270416	0.0391270626949645	0	0.0663036812295958	0.0171001305748529
GSTZ1|2954	15.4218085066909	11.8569467709706	9.23712531090663	6.30571782104467	9.47378822398486	3.98459746613632	9.31855173796524	8.67877752622245	4.99309496227391	13.702169144495
GSX1|219409	0.0913653048288664	0	0	0	0.0859682013163222	0	0	0	0	0
GSX2|170825	0	0	0	0	0	0	0	0	0	0
GTDC1|79712	1.03140211440696	5.10596732314417	4.09403122624755	3.56862780399465	3.45548074131813	4.18691361844031	4.26881626862045	5.48402702131246	5.25214327898372	3.85996081513944
GTF2A1L|11036	0.0467309258394021	0.3180951864962	0	0	0.0879409015880736	0.0823703130502973	0	0	0	0
GTF2A1|2957	3.50164765565836	3.3596773569481	3.39845005944125	1.40241404546816	3.34186795252726	2.55704713246766	2.80098678613694	4.66968547965113	1.90746304662131	2.0135486654914
GTF2A2|2958	5.18518318466832	16.9816985276378	7.40674980998184	32.5392777782177	25.3149725557577	15.3477449034197	26.3918468368244	43.6765202886757	25.8317172239268	19.2648860427579
GTF2B|2959	8.19385551424057	16.3882640082842	15.0249993586582	25.9106619249073	29.982674447322	14.2088790011763	24.8934428437095	22.2963069043836	30.309070282079	19.3990922471367
GTF2E1|2960	4.19564890789427	12.8277719764422	6.19120094496846	6.17830205222568	6.14102970607801	7.67559597303411	10.3791712093028	8.82816532961083	14.0367906966747	7.71528673351494
GTF2E2|2961	14.5843624858171	17.9190359211459	34.8246729702188	33.0234509791499	30.7130216453978	20.0235894847346	24.8949698614278	22.510694470772	20.3013583964869	14.1815986738563
GTF2F1|2962	41.3538396614804	28.7703035003699	45.2816949008273	23.0166727957406	19.5806723560518	33.180105266794	34.0918555747741	25.9868056405218	31.9527730593589	32.4590882275678
GTF2F2|2963	6.71316562509312	27.5136692293648	13.3786888724361	32.1981341451242	34.2439708302772	19.1470467851916	18.4225926135696	27.9160727839722	23.6950742771279	26.5479527174591
GTF2H1|2965	3.8066791046164	12.1906117923214	7.15698910919897	7.93342751787136	7.75303634747955	11.5086611486489	15.2303187877522	13.2028567036543	14.5815976415228	11.79174321614
GTF2H2B|653238	2.17155751298609	5.69766904661193	2.20899253863681	5.51440130579735	5.18250090756736	2.17482841854739	3.03723824169662	3.85635104111534	5.39191007713534	3.1243508980411
GTF2H2C|728340	3.86742486300102	12.4572371477544	4.3605024471104	9.95332307776681	10.6850134351886	6.08176222215953	9.20645790721692	10.4872389163196	11.7175757277374	6.79849581266957
GTF2H2|2966	3.3593474345053	9.66104326250467	3.16303906043765	9.03628873538029	8.05459548530681	3.62058883335412	5.35858629811188	6.47199285142935	10.7135756049584	4.49871165295854
GTF2H3|2967	3.644820826016	10.043904367827	6.68477833080082	12.4935032100454	11.2329044589577	9.38076980883119	10.2830728183039	11.8710712528459	19.6504423723338	10.4379663926665
GTF2H4|2968	9.44667682591237	8.42218781824365	10.7831763462981	7.05262877724899	6.24000878272168	13.3714136297136	9.88694076211969	10.9694530885932	8.73669545622591	12.0464199753698
GTF2H5|404672	0.969521903220669	1.86283460195839	1.53880683308122	2.67600371954171	2.17387377040426	1.58166809833166	2.56915083397324	3.37876861925686	3.98319166155286	2.5853264186179
GTF2IP1|2970	6.7292533208739	14.8337046462279	22.173676097183	14.0677277666867	28.5730007843376	28.8462921626522	11.1660712463035	15.3877649191509	18.5062806469948	30.5367205170553
GTF2IRD1|9569	22.2094532652368	13.9963353018728	13.4071801477957	10.8305717389505	16.2255538390194	17.1492134996856	9.77300166403343	12.0245400819595	16.4321505477385	12.9414875482026
GTF2IRD2B|389524	3.21413217722252	5.59583295810024	3.4032756896286	2.70955517625872	5.49602538790767	3.92219535367933	3.1051636975812	2.72470843160599	1.72657010166765	4.14193298520527
GTF2IRD2P1|401375	0.452287628229397	1.21095546859243	0.682823851153402	0.530251252875009	1.17031813510253	1.17590722768355	0.497034896361807	0.469121594715261	0.461238787747086	0.848210451132532
GTF2IRD2|84163	3.92824432436801	5.70439936473998	3.35287330236157	4.09367126303053	7.31025484470199	5.46236431314256	3.60882603638327	2.48994290302762	2.78677401310179	5.21076567720009
GTF2I|2969	10.8892376167043	21.2531774365621	31.6134456372143	20.8322688908627	37.6393364216742	38.2273923242043	15.3257013674676	22.2713278466821	24.2868245036347	39.7277452122645
GTF3A|2971	147.883010390957	135.218185636118	64.7348794758794	145.028972225942	282.884458907164	183.355260820307	67.1769028006782	52.7869830129425	113.665123272012	92.0228180614678
GTF3C1|2975	11.0755067196271	10.3993666576607	9.24349394209019	3.756238978912	5.86903015636686	8.30129364872339	6.8199830161107	5.87806000050578	5.76878560231927	7.42152431623043
GTF3C2|2976	11.9318258222544	17.854611104424	11.5757289462411	8.54545862419191	12.7176353539931	14.9342350942656	14.5237547776043	11.5439287885355	14.5375417166044	17.9600557729238
GTF3C3|9330	4.58561358435849	17.48290769297	8.3675889992	8.82077187127549	12.8654648232469	12.3897491636554	13.6097699757686	16.4039870434068	18.9518261165118	19.6430353728374
GTF3C4|9329	3.14805697323066	3.70707016518125	3.48575433205191	1.77730803510612	2.28718798012895	3.65245746518393	4.47296672052128	4.16764130087089	3.96656993082024	6.68027783793254
GTF3C5|9328	44.8561639673031	24.4641836928733	20.4959524817324	15.5452541215531	18.9958845526415	25.0160263794108	21.3288268423468	15.7886409729318	20.240790963541	23.0460060262124
GTF3C6|112495	8.57153583923227	25.8337166633052	12.1003445922309	39.1987714724162	30.396676147035	26.7964313702434	35.5032098193446	38.5118028348445	26.2808878177842	29.3682681402473
GTPBP10|85865	7.45266689176292	15.4942633640953	12.9290791361796	24.9133151579627	28.8243292419104	23.5234117752956	13.2872087318717	29.1375029758295	23.015656065793	23.5056901253501
GTPBP1|9567	12.7960584679645	9.28812868085932	6.27782270538882	4.65672118993518	9.1556981546161	7.13076261107514	6.72015398635804	5.97175425365735	8.6152316744711	7.93892266258531
GTPBP2|54676	23.6807893366018	9.5549949164908	9.62867497602902	9.08793133618497	8.36215428174933	15.0865157677507	12.7213417991439	11.9123731588085	14.5735725631278	15.6473445698663
GTPBP3|84705	11.3556149789747	4.73052984489349	5.64253528890925	3.27696491434641	3.83014033880913	7.22799497016359	7.27868170758558	5.92029267181615	6.26036990181228	11.8448940178311
GTPBP4|23560	16.6730583575535	21.4118725010097	13.1372448866228	17.7672318276072	20.081415197764	22.0008449050471	22.6270821882403	26.505167705928	14.4982861384035	23.0484018016968
GTPBP5|26164	35.1859691532006	11.4309752361846	5.68708619325294	9.06174221678312	15.3780076254456	13.0148117383251	11.0120784689771	6.38206215978688	11.8864860015714	6.88460669859489
GTPBP8|29083	2.06128193428595	11.0377577224745	2.35356891483374	5.61371186937096	4.82108887884206	3.84093898113989	7.64317690452319	7.43210230146122	13.6830816126556	5.01057250679593
GTSE1|51512	11.071763984494	15.493880418747	5.09640226142426	7.50509731287939	27.0261164480489	12.9252903812947	7.55328161979982	17.3861089793733	14.8814515101325	13.5490675042413
GTSF1L|149699	0	0	0	0	0	0.0422045910926028	0	0	0	0
GTSF1|121355	0.188288109951459	20.4639688737439	0.250818293113669	0.527867281834367	0	0	0.19706330846369	1.05785397721528	0.125226843198233	0.258374235693032
GUCA1A|2978	0	0.128166819668542	0.42997421676629	0.0616987732014195	0.0379640597053832	0	0	0.174371534705816	0.017889549028319	0
GUCA1B|2979	0.270700177315434	0.138198241059302	0.300499397958659	0.293215303746609	0.525338258634133	0.462239002049635	0.389559780307976	0.877423533622444	0.630131399879871	0.417895189256024
GUCA1C|9626	0	0	0	0	0	0	0	0	0	0
GUCA2A|2980	42.798051120758	0.793965585494515	21.4539062786254	13.1029595229343	16.5891716755742	29.8312325742957	42.1867989977107	2.55922827076404	10.8008696723012	7.51037734847537
GUCA2B|2981	4.79614286102486	0	8.57613704745281	2.37865823116226	3.41511199734991	2.28484486451076	3.79866759430509	0.112041743238109	0.919588744691881	0.652211010367503
GUCY1A2|2977	0	0.0931195454800941	0.0797264644004006	0.117671442161408	0.0603373106686484	0.0904244205577012	0.0805366454543352	0.199536057811852	0.113729383613907	0.117326053330943
GUCY1A3|2982	1.2114648986807	6.21821918534886	3.06038643789234	1.65227931077243	1.17841180207145	5.8939644479599	1.55920558490596	3.65080210365833	1.15414272282086	2.52356253177736
GUCY1B2|2974	0.178378209427698	0.701544697133071	0.224416367522756	0.62131747048447	0.349668970970634	0.458527021167425	0.684535703084395	0.256968577461202	0.276817232332936	0.258374235693032
GUCY1B3|2983	1.37428412891087	3.9461723981106	2.37778199368813	1.94452518545131	1.33769258753689	4.45843821200412	2.05830393191116	3.42022344124195	1.3237389879289	2.99131861605172
GUCY2C|2984	20.9361465736219	16.4801089900373	9.95763475965818	28.5261454032359	23.6204314583019	24.0173176070216	15.0625434636324	17.6257999806675	17.3719571020281	21.8645611080381
GUCY2D|3000	0.0637624937023206	0.0482253619736068	0.00943754632149757	0.0325015784126127	0.0299979675288073	0.00936591859456827	0.0444894368462381	0.0367420602653946	0	0.0388874158637137
GUCY2E|390226	0.0276577602537705	0	0.257900010467486	0.0422938695497937	0	0	0	0.0717179278554156	0	0.0506036744673987
GUCY2F|2986	0	0	0.00934260635034602	0	0.00989873117386146	0	0	0	0	0
GUCY2GP|390003	0.18220817098229	0.0236244255561254	0	0.0663405353741017	0.110214530547313	0.0458813449079355	0.0817285769713183	0.0674963882070141	0.0115412563189761	0.0238124926269394
GUF1|60558	2.44915241744333	12.5497569595621	3.77605562160139	12.2759676009126	11.6664139537099	13.7604405342381	9.82596635555477	15.2300927162251	18.4908580547355	19.9002675608089
GUK1|2987	375.309666208087	179.879979349991	426.673502845279	343.202994332093	416.207388125189	46.7938679344708	137.317922992129	158.48680840616	401.791494562381	147.994930447328
GULP1|51454	0.375890288719125	1.36462255598516	2.31584322002402	2.68242939972397	2.586327499164	3.05400313686485	2.70468493492514	2.80226808087882	1.90623083535088	5.46970570054105
GUSBL1|387036	0.322443388291874	0.146323785788252	0.0859052653914316	0.197230411667204	0.39441494362251	0.426266370035288	0.843677289360171	0.334444603565755	0.0285934625302632	0.442465878624318
GUSBL2|375513	1.44600900935016	3.4619906018973	0.996323954282068	1.65205886061447	1.38404926687518	3.317846488419	2.0613558513233	2.11182803797964	3.71420234929192	1.82460156133739
GUSBP1|728411	1.37643817926966	2.74140215271271	1.39214066444613	2.61154892919026	1.22317799481593	4.31320911972466	3.24132144370785	3.63526743006255	2.23774924149886	1.92376468967095
GUSBP3|653188	1.41629599542551	0.848378025946527	1.4338506961381	0.721926836263559	1.19936969003354	1.69757617349339	1.74911719141142	1.17520797739065	0.954510901449488	1.86574191865012
GUSB|2990	84.8117318156064	36.3642606411536	27.9013441005116	33.8890635244037	18.0523209829015	34.8578555729356	17.3171431639718	25.7093854987319	18.7451318418031	45.0367931476066
GVIN1|387751	0.12892363713461	0.419286816419481	0.119263175609373	0.0602397481143759	0.0909809244251457	0.331402425683412	0.247375598379659	0.185725172048177	0.0142907767748088	0.230969277193868
GXYLT1|283464	0.477053739847533	1.76482722071062	0.722976503160266	2.52154667288278	1.61496830718575	2.68715760472527	1.57926619911322	1.8465716519578	1.44844932142046	1.37092081396331
GXYLT2|727936	0.100047075875953	0.635614635098289	0.732999032428505	0.968940613232549	0.847234128809728	0.220435097626523	0.890033184379961	0.864756570305765	0.399236451618413	2.26524224867783
GYG1|2992	17.23884797782	43.2612551335979	22.629214157889	28.6902424762397	23.1120250684926	16.8119663897058	18.7077608070418	25.1189677906355	45.2761729268002	23.0308471941276
GYG2|8908	8.6535912218287	1.83408731177072	0.594538203285781	4.51209592856085	2.19308434873532	6.708812590879	1.69978942502299	3.40767010361775	1.00045053133763	2.35906190974324
GYLTL1B|120071	23.9945552190914	18.6188754778776	1.43939828664083	8.05121269803701	3.58842216911334	10.2373952031473	16.5478551703662	11.5922482714372	5.45330759714752	11.8475463188113
GYPA|2993	0	0	0.0134122194209885	0	0.0142105906547473	0	0.0632264010761721	0.0261080877100511	0.0133927224966104	0
GYPB|2994	0	0	0	0	0	0	0	0	0	0
GYPC|2995	8.14593823053156	5.99512838938101	11.0134955630041	3.16739797414269	1.17919136056559	3.58961153713927	4.12616261355096	4.69395934829129	0.949256650802259	2.53178856324846
GYPE|2996	0.22800946726591	0.372491900179875	0.222736103548792	0.232445977215326	0.235994617461454	0.06028516724129	0.21477229758609	0.670071686578413	0.202193017302981	0.312880998437938
GYS1|2997	13.8101517570598	10.6835532680331	12.564426588837	9.56581851055495	6.09441968647479	11.0692751694753	11.0938037280408	9.46375996116197	8.64046989997472	10.1606138299523
GYS2|2998	0	0	0.0109712982619964	0.0125945345892212	0	0	0	0.0213566158087966	0	0.0226036208748055
GZF1|64412	2.68702823576562	4.86267934589241	2.83458451459943	2.80571881917151	3.50131369921304	5.0520458670849	1.53395870792758	2.28030411522106	4.41898966376795	3.6201753705626
GZMA|3001	1.94949343195087	5.5772921636705	2.37109823424324	2.93793384301641	1.19630448819701	3.51097820664334	4.65732041443074	7.7658549787448	1.27778014374013	25.239455595569
GZMB|3002	7.49964174685254	14.8848221709199	5.12321071556994	5.75517921158829	0.736680651641945	19.2114939082997	13.7144729976503	6.69601549205132	3.54449311876745	9.83885787611901
GZMH|2999	5.16710522852817	4.08979525495114	3.78836884645444	1.04127857091381	1.52640279185013	1.58857032311288	1.94936615926698	7.68599399498939	1.33199359613027	4.61703525521027
GZMK|3003	0.504380719115781	2.09267537216718	1.27978049000271	1.24875865860055	0.745778148663104	1.42882582134734	0.904949941660072	0.498241495070026	0	3.49358533587916
GZMM|3004	1.63434874741393	0.964160953874015	1.08855668922617	1.08299698064357	0.576676873138265	0.936255596276029	1.41117721895091	1.05948660052509	0.144929905116434	1.60726781675571
H19|283120	85.2365064504055	10.7310217855479	139.729190595356	5.60692591715159	3.71598492233336	10.9756250067947	6.39018189862281	27.2246702965236	4.55490098165244	3.96750869248605
H1F0|3005	43.2317077110509	103.308601637349	123.944822977432	52.4146573471749	162.103918412186	71.9835435152057	86.9218752503815	36.1933201119104	90.3191101533844	24.5477644990204
H1FNT|341567	0	0	0.0264323893512097	0	0.0560115896268653	0	0	0	0	0.0272286694538042
H1FOO|132243	0	0	0	0	0	0	0	0	0	0
H1FX|8971	65.2503549535525	96.2050087662917	90.1216130628746	37.7119041731125	66.5799181027217	53.6804735808219	43.6054939162218	55.6090961571931	87.6040651222473	62.1542620051797
H2AFB1|474382	0.889499002184481	0	0.592450106147804	0.453403245211964	0.209238696881968	0.587953613841777	0	0	0	0.203432587873249
H2AFJ|55766	42.633876429809	12.4929380342787	21.7188007139983	43.5641414252724	30.2208346982511	20.9154698897315	14.7970226205399	29.0895646675916	19.477623326998	22.1822893816991
H2AFV|94239	147.145532418203	115.534734804548	93.024896019556	92.9111320573277	149.768543285015	135.055906016936	111.379969285431	104.423710753624	113.279481627089	118.440794329882
H2AFX|3014	63.6697738150939	61.4095380355775	59.0655515217806	39.2373729031052	37.8522766406951	48.8514792326156	53.1114941206736	52.0689548144039	75.6365163598152	86.0116210616795
H2AFY2|55506	12.6612967501594	3.15447794843234	2.50392982534145	10.6298333694149	4.82207933611671	6.22012888264142	11.9151051094973	10.8211681996986	0.676179040587342	1.75201887777915
H2AFY|9555	105.19401148143	179.167882978913	90.6137495163702	135.13821654327	123.403173048435	101.984727782546	139.115935688319	130.473396565278	175.718202182859	110.535937644889
H2AFZ|3015	123.474813887345	169.304056798948	98.1177104213087	294.447921670094	222.354383502269	129.301816010132	105.40108085716	270.763669744358	169.10464382608	243.042674746712
H2BFM|286436	0.0411411021744018	0	0	0.0209708040050191	0.0193554137466573	0.0725174047906923	0.0430584900470901	0	0	0
H2BFWT|158983	0	0.0375590466194444	0	0	0	0	0	0	0.0366974920174501	0
H2BFXP|767811	0.186698222412665	0	0.248700406440815	0.142748186972645	0.0439174104432599	0.164541903994321	0.0488498309882849	0	0.041389813071551	0.0853975157779141
H3F3A|3020	188.136199508547	658.786853524939	270.99346152281	957.714185025867	753.193056092888	585.792174349031	786.385715291992	600.863533740765	619.920589962919	783.140859232379
H3F3B|3021	72.1017616536425	143.022066364654	106.369004237672	134.185456248701	123.571373322822	124.166918800835	126.593884528592	127.120535114859	113.169040221485	114.536463400957
H3F3C|440093	16.6911871586382	16.1980840738143	15.9778981008153	14.8797546804016	12.781729696364	11.7491907034937	15.3516181279655	13.1779292908262	13.3275971009406	11.2041779909351
H6PD|9563	8.98894500035787	8.02349314371646	3.96123435017636	3.14114903741122	6.84862559356676	4.55207785309155	6.40517355054882	3.36021999414535	2.84523299412688	5.52099576091942
HAAO|23498	15.9757252663191	3.59586776635704	2.78074847509837	2.37783981035606	0.601280483195086	8.72948470427345	4.78199910335938	1.38086128639866	4.76006775070277	15.316407623395
HABP2|3026	0.380901131370221	0.0288086206638068	0.225510130641986	0.323593784523715	1.61280294987939	0.195823763100707	0.0332210909674227	0	0	0.0580759151598776
HABP4|22927	2.34596606914718	4.10628324841992	8.45524265663697	1.4598156454108	5.93414124747617	5.55824495101132	4.70333480997639	2.37007986778881	1.28332863324803	4.58492201787088
HACE1|57531	0.355138696894896	1.22021758428315	0.465570494254262	0.586174300409524	0.214817176125762	1.98228766484942	1.66375521398299	1.05244805317895	1.23721712871331	2.45986275179254
HACL1|26061	9.50579858990331	10.7747514989531	5.13200286754007	6.23282253320603	8.58965611485586	8.76521756566069	10.1460411681496	10.7862004180298	8.44806847485048	8.88762630656638
HADHA|3030	46.4531811774868	78.4884417330891	66.9480869087739	62.1867080205004	78.2598871330292	48.378735918271	57.9259174880894	50.1782151593831	56.9780410475554	72.2338506743821
HADHB|3032	26.8507403341233	38.3989086341292	36.7570408280914	45.5622173215047	45.6565177163027	37.1153142394362	36.2832366381804	45.673646870798	33.081769678953	40.9928993812348
HADH|3033	38.3507888375468	49.5413796338777	36.0435418560614	116.428572009688	52.8582041931613	44.0956028388404	28.1641526351323	79.8419027565097	31.4185740285682	86.3096377085395
HAGHL|84264	5.709975298366	0.800523651103094	11.852556112795	3.85705544112229	10.3522320120199	2.29114977535464	1.23894541352951	5.41691919392644	3.95196986621034	11.551358750888
HAGH|3029	45.3920304758173	15.9254724997446	24.506308266703	16.5123135349287	36.1723424741455	10.6401372985553	18.1292515202046	11.1913633492933	17.3112358419655	12.0963539944323
HAL|3034	0.0756219021401138	0.0457559721031667	0.033578605364729	0.064244433767819	0.177886970313335	0.122187102811418	0.171483592365064	0.152515454394807	0.0558829886584948	0.299781442194977
HAMP|57817	0.179968402767558	0.816690897422802	2.79691561739545	0.550410451164291	0.254006045982296	0.237916113508068	0.282533789925267	1.86666755478561	0.239387128160343	0.0823192332324312
HAND1|9421	0	0.823228160180903	0.392934318542855	0	0.145713397828609	0.0584928123547566	0	0.0382440941756152	0	0
HAND2|9464	0.109302843488771	1.14082951631518	1.57735656792177	0.111429611111415	0.719922974017619	0.385325532235289	0.200194611034617	1.08647258220514	0.145390487442016	0.349973011341268
HAO1|54363	0	0	0	0	0.0246163172802315	0	0.0273810073626019	0	0.0231995639190776	0
HAO2|51179	0	0.0221423131079322	0.108329464554138	0	0.0229555695192071	0.0215014562438985	0	0.0421746032239287	0.0216343978791399	0
HAP1|9001	0.651799804816652	0.0268895165307661	0.201717315365281	0	0.0836313933938648	0.104445052382306	0.0516800789807149	0.0512166314802075	0.0437878446098977	0.0722762027359784
HAPLN1|1404	0.322726481696871	0.285196492054363	0.105590317425816	0.588747497514043	0.575360490460337	1.41465046420842	1.17329659907508	0.822164082514586	0.233467253319972	1.00224931242383
HAPLN2|60484	0.192025839181265	0	0.397906936469824	0.0326270325338634	0.903412735917183	0.0282062114167271	0	0	0.0283806079704845	0.0585562783952778
HAPLN3|145864	7.96344675367819	10.5992887076158	11.8770056730251	3.39885002873075	2.13318387869918	5.97738366253324	4.06759626657548	4.24848388576882	2.83822848158595	3.27655677720814
HAPLN4|404037	0.0983308935070519	0.0535466967052307	0.069859428018445	0	0.166540177543666	0.0953276761451217	0.0823308968524284	0.101990730439366	0	0.0539729661346055
HAR1A|768096	0.609341836142124	0.100551778351268	0.196776556372642	0.720025124912486	0.351826556174476	1.69652184495075	0.072470490138311	0.406983411640503	1.15438173708435	0.0886832111773865
HAR1B|768097	0.345475058884151	0.0783877423865636	0.268453954348224	0.396221809152866	0.121900222960254	1.14178491973738	0	0.373264066479637	0.153179263554981	0
HARBI1|283254	1.97259484602088	3.46586535749428	1.5272047180699	0.825016101091574	1.02321825494829	2.11740157664588	2.54095748324946	2.57937668109536	2.4220344731517	1.98965048688582
HARS2|23438	8.55886597493638	16.1832758475486	10.5778280703182	13.251702313861	10.3014863687014	9.4132186415166	13.7352217873346	13.9326231162877	13.5509294313929	11.3858500748304
HARS|3035	25.3469799792423	30.3513117980522	25.0344228252316	27.764909326118	21.3381224083277	22.1859333366656	25.1882386243526	30.5745767701728	28.2310327752526	19.0982467857137
HAS1|3036	0.297068764645105	0.0505533233049623	0.131908276992601	0.113568375240233	0.0174700255554043	0.0163633923238115	0.0777284258911482	0.0320964110907634	0.0164645657563895	0
HAS2AS|594842	0.6138031552597	0.664215354645878	0.419305749317543	1.05895523042794	0.955170183081688	0.249674017836411	0.840074030650274	0.204054059527611	1.23515384206384	0.367146793733418
HAS2|3037	0.756142052543998	1.44760020138607	1.55285243089244	2.57754553262789	1.06721318861569	1.61395511097331	1.84243663313098	1.45011095286526	0.901021475762797	0.778199530038495
HAS3|3038	6.73295885684354	11.9766340966772	25.5066735126982	6.05303319213594	7.47129628888455	4.65700703827099	3.90990532337841	13.6282492642433	2.01539824001855	7.52386912550602
HAT1|8520	7.72943960518928	30.9211215342308	12.0941538910172	18.4566389990594	22.2730985267116	25.3833767079278	22.1262143806515	31.6549232388039	38.4328775793216	35.9233890516866
HAUS1|115106	2.48119349049553	13.6027866025682	6.04463392528964	15.0742827634726	13.5029672739982	15.0412188802746	11.6506423598299	30.9520655639711	14.1827538581652	19.4777007228036
HAUS2|55142	2.31884122814268	7.92779150222992	3.53393930762111	4.33726603615538	8.32991047866269	6.84104484160239	9.52254143155939	7.25281085437162	4.86190515750742	7.03810630701556
HAUS3|79441	0.674721396141004	2.00583353329661	0.929366572206236	1.87403985463144	1.69081248757966	2.54242859850229	3.42274772195941	2.09474200098124	2.87562722813252	3.0106575086466
